Stichtag;Bezirk;Zaehlsprengel;Kennzeichen;Anzahl
2012-05-01 00:00:00.000;14;561;N;88
2012-05-01 00:00:00.000;14;562;H;18
2012-05-01 00:00:00.000;14;562;N;2
2012-05-01 00:00:00.000;14;563;H;886
2012-05-01 00:00:00.000;14;563;N;82
2012-05-01 00:00:00.000;14;564;H;1193
2012-05-01 00:00:00.000;14;564;N;80
2012-05-01 00:00:00.000;14;570;H;1057
2012-05-01 00:00:00.000;14;570;N;87
2012-05-01 00:00:00.000;14;571;H;1961
2012-05-01 00:00:00.000;14;571;N;156
2012-05-01 00:00:00.000;14;572;H;1214
2012-05-01 00:00:00.000;14;572;N;105
2012-05-01 00:00:00.000;14;573;H;629
2012-05-01 00:00:00.000;14;573;N;45
2012-05-01 00:00:00.000;14;580;H;1446
2012-05-01 00:00:00.000;14;580;N;145
2012-05-01 00:00:00.000;14;581;H;1047
2012-05-01 00:00:00.000;14;581;N;74
2012-05-01 00:00:00.000;14;590;H;1370
2012-05-01 00:00:00.000;14;590;N;105
2012-05-01 00:00:00.000;14;591;H;715
2012-05-01 00:00:00.000;14;591;N;85
2012-05-01 00:00:00.000;15;600;H;885
2012-05-01 00:00:00.000;15;600;N;68
2012-05-01 00:00:00.000;15;601;H;1345
2012-05-01 00:00:00.000;15;601;N;74
2012-05-01 00:00:00.000;15;602;H;959
2012-05-01 00:00:00.000;15;602;N;48
2012-05-01 00:00:00.000;15;603;H;726
2012-05-01 00:00:00.000;15;603;N;54
2012-05-01 00:00:00.000;15;604;H;554
2012-05-01 00:00:00.000;15;604;N;47
2012-05-01 00:00:00.000;15;610;H;2340
2012-05-01 00:00:00.000;15;610;N;113
2012-05-01 00:00:00.000;15;611;H;3182
2012-05-01 00:00:00.000;15;611;N;168
2012-05-01 00:00:00.000;15;612;H;523
2012-05-01 00:00:00.000;15;612;N;54
2012-05-01 00:00:00.000;15;613;H;2317
2012-05-01 00:00:00.000;15;613;N;132
2012-05-01 00:00:00.000;15;620;H;1559
2012-05-01 00:00:00.000;15;620;N;112
2012-05-01 00:00:00.000;16;630;H;681
2012-05-01 00:00:00.000;16;630;N;60
2012-05-01 00:00:00.000;16;631;H;422
2012-05-01 00:00:00.000;16;631;N;48
2012-05-01 00:00:00.000;16;632;H;1441
2012-05-01 00:00:00.000;16;632;N;118
2012-05-01 00:00:00.000;16;640;H;876
2012-05-01 00:00:00.000;16;640;N;58
2012-05-01 00:00:00.000;16;641;H;1330
2012-05-01 00:00:00.000;16;641;N;71
2012-05-01 00:00:00.000;16;650;H;2847
2012-05-01 00:00:00.000;16;650;N;145
2012-05-01 00:00:00.000;16;651;H;2588
2012-05-01 00:00:00.000;16;651;N;141
2012-05-01 00:00:00.000;16;660;H;901
2012-05-01 00:00:00.000;16;660;N;64
2012-05-01 00:00:00.000;16;661;H;597
2012-05-01 00:00:00.000;16;661;N;144
2012-05-01 00:00:00.000;16;662;H;771
2012-05-01 00:00:00.000;16;662;N;46
2012-05-01 00:00:00.000;16;663;H;440
2012-05-01 00:00:00.000;16;663;N;31
2012-05-01 00:00:00.000;16;664;H;771
2012-05-01 00:00:00.000;16;664;N;38
2012-05-01 00:00:00.000;16;665;H;520
2012-05-01 00:00:00.000;16;665;N;30
2012-05-01 00:00:00.000;17;670;H;787
2012-05-01 00:00:00.000;17;670;N;155
2012-05-01 00:00:00.000;17;671;H;654
2012-05-01 00:00:00.000;17;671;N;188
2012-05-01 00:00:00.000;17;680;H;2417
2012-05-01 00:00:00.000;17;680;N;168
2012-05-01 00:00:00.000;17;690;H;59
2012-05-01 00:00:00.000;17;690;N;6
2012-05-01 00:00:00.000;17;691;H;265
2012-05-01 00:00:00.000;17;691;N;28
2012-05-01 00:00:00.000;17;692;H;1886
2012-05-01 00:00:00.000;17;692;N;131
2012-05-01 00:00:00.000;17;700;H;1073
2012-05-01 00:00:00.000;17;700;N;89
2012-06-01 00:00:00.000;1;0;H;710
2012-06-01 00:00:00.000;1;0;N;79
2012-06-01 00:00:00.000;1;1;H;457
2012-06-01 00:00:00.000;1;1;N;81
2012-06-01 00:00:00.000;1;2;H;352
2012-06-01 00:00:00.000;1;2;N;80
2012-06-01 00:00:00.000;1;3;H;400
2012-06-01 00:00:00.000;1;3;N;51
2012-06-01 00:00:00.000;1;4;H;510
2012-06-01 00:00:00.000;1;4;N;65
2012-06-01 00:00:00.000;1;5;H;986
2012-06-01 00:00:00.000;1;5;N;174
2012-06-01 00:00:00.000;1;6;H;291
2012-06-01 00:00:00.000;1;6;N;65
2012-06-01 00:00:00.000;2;10;H;1032
2012-06-01 00:00:00.000;2;10;N;155
2012-06-01 00:00:00.000;2;11;H;630
2012-06-01 00:00:00.000;2;11;N;95
2012-06-01 00:00:00.000;2;12;H;265
2012-06-01 00:00:00.000;2;12;N;32
2012-06-01 00:00:00.000;2;13;H;743
2012-06-01 00:00:00.000;2;13;N;108
2012-06-01 00:00:00.000;2;14;H;1073
2012-06-01 00:00:00.000;2;14;N;162
2012-06-01 00:00:00.000;2;15;H;915
2012-06-01 00:00:00.000;2;15;N;263
2012-06-01 00:00:00.000;2;16;H;541
2012-06-01 00:00:00.000;2;16;N;136
2012-06-01 00:00:00.000;2;20;H;1068
2012-06-01 00:00:00.000;2;20;N;192
2012-06-01 00:00:00.000;2;21;H;580
2012-06-01 00:00:00.000;2;21;N;80
2012-06-01 00:00:00.000;2;22;H;458
2012-06-01 00:00:00.000;2;22;N;50
2012-06-01 00:00:00.000;2;23;H;497
2012-06-01 00:00:00.000;2;23;N;85
2012-06-01 00:00:00.000;2;24;H;877
2012-06-01 00:00:00.000;2;24;N;128
2012-06-01 00:00:00.000;2;25;H;372
2012-06-01 00:00:00.000;2;25;N;47
2012-06-01 00:00:00.000;2;26;H;1367
2012-06-01 00:00:00.000;2;26;N;144
2012-06-01 00:00:00.000;2;27;H;1072
2012-06-01 00:00:00.000;2;27;N;181
2012-06-01 00:00:00.000;2;30;H;1148
2012-06-01 00:00:00.000;2;30;N;144
2012-06-01 00:00:00.000;2;31;H;574
2012-06-01 00:00:00.000;2;31;N;92
2012-06-01 00:00:00.000;2;40;H;403
2012-06-01 00:00:00.000;2;40;N;56
2012-06-01 00:00:00.000;2;41;H;758
2012-06-01 00:00:00.000;2;41;N;171
2012-06-01 00:00:00.000;2;42;H;758
2012-06-01 00:00:00.000;2;42;N;101
2012-06-01 00:00:00.000;2;43;H;252
2012-06-01 00:00:00.000;2;43;N;24
2012-06-01 00:00:00.000;3;50;H;576
2012-06-01 00:00:00.000;3;50;N;81
2012-06-01 00:00:00.000;3;51;H;894
2012-06-01 00:00:00.000;3;51;N;117
2012-06-01 00:00:00.000;3;52;H;729
2012-06-01 00:00:00.000;3;52;N;154
2012-06-01 00:00:00.000;3;53;H;1197
2012-06-01 00:00:00.000;3;53;N;353
2012-06-01 00:00:00.000;3;54;H;999
2012-06-01 00:00:00.000;3;54;N;151
2012-06-01 00:00:00.000;3;55;H;1118
2012-06-01 00:00:00.000;3;55;N;177
2012-06-01 00:00:00.000;3;56;H;782
2012-06-01 00:00:00.000;3;56;N;93
2012-06-01 00:00:00.000;3;60;H;943
2012-06-01 00:00:00.000;3;60;N;407
2012-06-01 00:00:00.000;3;61;H;789
2012-06-01 00:00:00.000;3;61;N;157
2012-06-01 00:00:00.000;3;70;H;273
2012-06-01 00:00:00.000;3;70;N;39
2012-06-01 00:00:00.000;3;71;H;816
2012-06-01 00:00:00.000;3;71;N;413
2012-06-01 00:00:00.000;3;72;H;1121
2012-06-01 00:00:00.000;3;72;N;241
2012-06-01 00:00:00.000;3;73;H;645
2012-06-01 00:00:00.000;3;73;N;69
2012-06-01 00:00:00.000;3;74;H;662
2012-06-01 00:00:00.000;3;74;N;132
2012-06-01 00:00:00.000;3;75;H;531
2012-06-01 00:00:00.000;3;75;N;95
2012-06-01 00:00:00.000;3;80;H;961
2012-06-01 00:00:00.000;3;80;N;78
2012-06-01 00:00:00.000;3;90;H;1005
2012-06-01 00:00:00.000;3;90;N;170
2012-06-01 00:00:00.000;3;91;H;904
2012-06-01 00:00:00.000;3;91;N;189
2012-06-01 00:00:00.000;3;92;H;1084
2012-06-01 00:00:00.000;3;92;N;158
2012-06-01 00:00:00.000;3;93;H;618
2012-06-01 00:00:00.000;3;93;N;116
2012-06-01 00:00:00.000;3;94;H;604
2012-06-01 00:00:00.000;3;94;N;100
2012-06-01 00:00:00.000;3;100;H;583
2012-06-01 00:00:00.000;3;100;N;75
2012-06-01 00:00:00.000;3;101;H;1534
2012-06-01 00:00:00.000;3;101;N;123
2012-06-01 00:00:00.000;3;102;H;577
2012-06-01 00:00:00.000;3;102;N;78
2012-06-01 00:00:00.000;3;103;H;715
2012-06-01 00:00:00.000;3;103;N;124
2012-06-01 00:00:00.000;3;110;H;1147
2012-06-01 00:00:00.000;3;110;N;163
2012-06-01 00:00:00.000;3;111;H;1333
2012-06-01 00:00:00.000;3;111;N;169
2012-06-01 00:00:00.000;3;112;H;565
2012-06-01 00:00:00.000;3;112;N;58
2012-06-01 00:00:00.000;3;91;H;12
2012-06-01 00:00:00.000;3;91;N;2
2012-06-01 00:00:00.000;4;120;H;836
2012-06-01 00:00:00.000;4;120;N;92
2012-06-01 00:00:00.000;4;121;H;994
2012-06-01 00:00:00.000;4;121;N;224
2012-06-01 00:00:00.000;4;122;H;1274
2012-06-01 00:00:00.000;4;122;N;119
2012-06-01 00:00:00.000;4;123;H;657
2012-06-01 00:00:00.000;4;123;N;62
2012-06-01 00:00:00.000;4;124;H;2007
2012-06-01 00:00:00.000;4;124;N;264
2012-06-01 00:00:00.000;4;125;H;600
2012-06-01 00:00:00.000;4;125;N;54
2012-06-01 00:00:00.000;4;130;H;611
2012-06-01 00:00:00.000;4;130;N;87
2012-06-01 00:00:00.000;4;131;H;1220
2012-06-01 00:00:00.000;4;131;N;178
2012-06-01 00:00:00.000;4;132;H;2022
2012-06-01 00:00:00.000;4;132;N;317
2012-06-01 00:00:00.000;4;140;H;2344
2012-06-01 00:00:00.000;4;140;N;145
2012-06-01 00:00:00.000;4;141;H;1169
2012-06-01 00:00:00.000;4;141;N;237
2012-06-01 00:00:00.000;4;142;H;1289
2012-06-01 00:00:00.000;4;142;N;121
2012-06-01 00:00:00.000;4;143;H;987
2012-06-01 00:00:00.000;4;143;N;65
2012-06-01 00:00:00.000;4;144;H;1134
2012-06-01 00:00:00.000;4;144;N;98
2012-06-01 00:00:00.000;4;145;H;866
2012-06-01 00:00:00.000;4;145;N;64
2012-06-01 00:00:00.000;4;146;H;831
2012-06-01 00:00:00.000;4;146;N;66
2012-06-01 00:00:00.000;4;147;H;2877
2012-06-01 00:00:00.000;4;147;N;254
2012-06-01 00:00:00.000;4;148;H;1449
2012-06-01 00:00:00.000;4;148;N;125
2012-06-01 00:00:00.000;4;150;H;1601
2012-06-01 00:00:00.000;4;150;N;202
2012-06-01 00:00:00.000;4;151;H;504
2012-06-01 00:00:00.000;4;151;N;50
2012-06-01 00:00:00.000;4;160;H;2121
2012-06-01 00:00:00.000;4;160;N;93
2012-06-01 00:00:00.000;4;161;H;1127
2012-06-01 00:00:00.000;4;161;N;90
2012-06-01 00:00:00.000;4;162;H;579
2012-06-01 00:00:00.000;4;162;N;32
2012-06-01 00:00:00.000;5;170;H;1165
2012-06-01 00:00:00.000;5;170;N;139
2012-06-01 00:00:00.000;5;171;H;849
2012-06-01 00:00:00.000;5;171;N;66
2012-06-01 00:00:00.000;5;172;H;1361
2012-06-01 00:00:00.000;5;172;N;148
2012-06-01 00:00:00.000;5;173;H;159
2012-06-01 00:00:00.000;5;173;N;22
2012-06-01 00:00:00.000;5;174;H;898
2012-06-01 00:00:00.000;5;174;N;62
2012-06-01 00:00:00.000;5;175;H;1385
2012-06-01 00:00:00.000;5;175;N;136
2012-06-01 00:00:00.000;5;180;H;333
2012-06-01 00:00:00.000;5;180;N;44
2012-06-01 00:00:00.000;5;181;H;615
2012-06-01 00:00:00.000;5;181;N;80
2012-06-01 00:00:00.000;5;182;H;2214
2012-06-01 00:00:00.000;5;182;N;154
2012-06-01 00:00:00.000;5;183;H;1016
2012-06-01 00:00:00.000;5;183;N;177
2012-06-01 00:00:00.000;5;184;H;1826
2012-06-01 00:00:00.000;5;184;N;179
2012-06-01 00:00:00.000;5;185;H;1315
2012-06-01 00:00:00.000;5;185;N;129
2012-06-01 00:00:00.000;5;190;H;828
2012-06-01 00:00:00.000;5;190;N;69
2012-06-01 00:00:00.000;5;190;O;252
2012-06-01 00:00:00.000;5;191;H;696
2012-06-01 00:00:00.000;5;191;N;93
2012-06-01 00:00:00.000;5;192;H;198
2012-06-01 00:00:00.000;5;192;N;41
2012-06-01 00:00:00.000;5;200;H;476
2012-06-01 00:00:00.000;5;200;N;43
2012-06-01 00:00:00.000;5;201;H;416
2012-06-01 00:00:00.000;5;201;N;25
2012-06-01 00:00:00.000;5;202;H;1212
2012-06-01 00:00:00.000;5;202;N;89
2012-06-01 00:00:00.000;5;203;H;274
2012-06-01 00:00:00.000;5;203;N;16
2012-06-01 00:00:00.000;5;204;H;421
2012-06-01 00:00:00.000;5;204;N;30
2012-06-01 00:00:00.000;5;210;H;909
2012-06-01 00:00:00.000;5;210;N;84
2012-06-01 00:00:00.000;5;211;H;1012
2012-06-01 00:00:00.000;5;211;N;20
2012-06-01 00:00:00.000;5;212;H;954
2012-06-01 00:00:00.000;5;212;N;63
2012-06-01 00:00:00.000;5;213;H;1116
2012-06-01 00:00:00.000;5;213;N;113
2012-06-01 00:00:00.000;5;214;H;1118
2012-06-01 00:00:00.000;5;214;N;57
2012-06-01 00:00:00.000;5;220;H;507
2012-06-01 00:00:00.000;5;220;N;159
2012-06-01 00:00:00.000;5;221;H;506
2012-06-01 00:00:00.000;5;221;N;104
2012-06-01 00:00:00.000;5;222;H;49
2012-06-01 00:00:00.000;5;222;N;9
2012-06-01 00:00:00.000;5;230;H;1154
2012-06-01 00:00:00.000;5;230;N;91
2012-06-01 00:00:00.000;5;231;H;1048
2012-06-01 00:00:00.000;5;231;N;100
2012-06-01 00:00:00.000;5;231;O;17
2012-06-01 00:00:00.000;5;232;H;436
2012-06-01 00:00:00.000;5;232;N;27
2012-06-01 00:00:00.000;6;240;H;1089
2012-06-01 00:00:00.000;6;240;N;143
2012-06-01 00:00:00.000;6;241;H;1117
2012-06-01 00:00:00.000;6;241;N;122
2012-06-01 00:00:00.000;6;242;H;501
2012-06-01 00:00:00.000;6;242;N;81
2012-06-01 00:00:00.000;6;243;H;996
2012-06-01 00:00:00.000;6;243;N;164
2012-06-01 00:00:00.000;6;244;H;981
2012-06-01 00:00:00.000;6;244;N;130
2012-06-01 00:00:00.000;6;245;H;1151
2012-06-01 00:00:00.000;6;245;N;141
2012-06-01 00:00:00.000;6;246;H;755
2012-06-01 00:00:00.000;6;246;N;125
2012-06-01 00:00:00.000;6;247;H;568
2012-06-01 00:00:00.000;6;247;N;104
2012-06-01 00:00:00.000;6;250;H;657
2012-06-01 00:00:00.000;6;250;N;277
2012-06-01 00:00:00.000;6;251;H;672
2012-06-01 00:00:00.000;6;251;N;92
2012-06-01 00:00:00.000;6;252;H;1017
2012-06-01 00:00:00.000;6;252;N;109
2012-06-01 00:00:00.000;6;253;H;688
2012-06-01 00:00:00.000;6;253;N;68
2012-06-01 00:00:00.000;6;254;H;322
2012-06-01 00:00:00.000;6;254;N;34
2012-06-01 00:00:00.000;6;255;H;957
2012-06-01 00:00:00.000;6;255;N;70
2012-06-01 00:00:00.000;6;260;H;2442
2012-06-01 00:00:00.000;6;260;N;150
2012-06-01 00:00:00.000;6;261;H;1477
2012-06-01 00:00:00.000;6;261;N;47
2012-06-01 00:00:00.000;6;262;H;854
2012-06-01 00:00:00.000;6;262;N;47
2012-06-01 00:00:00.000;6;263;H;863
2012-06-01 00:00:00.000;6;263;N;112
2012-06-01 00:00:00.000;6;270;H;486
2012-06-01 00:00:00.000;6;270;N;29
2012-06-01 00:00:00.000;6;271;H;2602
2012-06-01 00:00:00.000;6;271;N;235
2012-06-01 00:00:00.000;6;280;H;1110
2012-06-01 00:00:00.000;6;280;N;147
2012-06-01 00:00:00.000;6;281;H;569
2012-06-01 00:00:00.000;6;281;N;30
2012-06-01 00:00:00.000;6;282;H;1415
2012-06-01 00:00:00.000;6;282;N;189
2012-06-01 00:00:00.000;6;290;H;512
2012-06-01 00:00:00.000;6;290;N;119
2012-06-01 00:00:00.000;6;291;H;824
2012-06-01 00:00:00.000;6;291;N;175
2012-06-01 00:00:00.000;6;292;H;3095
2012-06-01 00:00:00.000;6;292;N;968
2012-06-01 00:00:00.000;6;300;H;186
2012-06-01 00:00:00.000;6;300;N;42
2012-06-01 00:00:00.000;6;301;H;728
2012-06-01 00:00:00.000;6;301;N;217
2012-06-01 00:00:00.000;6;302;H;1099
2012-06-01 00:00:00.000;6;302;N;193
2012-06-01 00:00:00.000;6;303;H;414
2012-06-01 00:00:00.000;6;303;N;62
2012-06-01 00:00:00.000;6;304;H;681
2012-06-01 00:00:00.000;6;304;N;171
2012-06-01 00:00:00.000;6;305;H;369
2012-06-01 00:00:00.000;6;305;N;44
2012-06-01 00:00:00.000;7;310;H;924
2012-06-01 00:00:00.000;7;310;N;39
2012-06-01 00:00:00.000;7;311;H;1058
2012-06-01 00:00:00.000;7;311;N;102
2012-06-01 00:00:00.000;7;320;H;769
2012-06-01 00:00:00.000;7;320;N;64
2012-06-01 00:00:00.000;7;321;H;1401
2012-06-01 00:00:00.000;7;321;N;103
2012-06-01 00:00:00.000;7;322;H;1182
2012-06-01 00:00:00.000;7;322;N;83
2012-06-01 00:00:00.000;7;330;H;1588
2012-06-01 00:00:00.000;7;330;N;86
2012-06-01 00:00:00.000;7;331;H;376
2012-06-01 00:00:00.000;7;331;N;30
2012-06-01 00:00:00.000;7;332;H;1179
2012-06-01 00:00:00.000;7;332;N;81
2012-06-01 00:00:00.000;7;333;H;1201
2012-06-01 00:00:00.000;7;333;N;75
2012-06-01 00:00:00.000;7;334;H;1244
2012-06-01 00:00:00.000;7;334;N;95
2012-06-01 00:00:00.000;7;340;H;571
2012-06-01 00:00:00.000;7;340;N;51
2012-06-01 00:00:00.000;7;341;H;1388
2012-06-01 00:00:00.000;7;341;N;93
2012-06-01 00:00:00.000;7;342;H;351
2012-06-01 00:00:00.000;7;342;N;23
2012-06-01 00:00:00.000;8;350;H;3111
2012-06-01 00:00:00.000;8;350;N;300
2012-06-01 00:00:00.000;8;351;H;420
2012-06-01 00:00:00.000;8;351;N;55
2012-06-01 00:00:00.000;8;360;H;1601
2012-06-01 00:00:00.000;8;360;N;235
2012-06-01 00:00:00.000;8;361;H;2715
2012-06-01 00:00:00.000;8;361;N;177
2012-06-01 00:00:00.000;8;362;H;1853
2012-06-01 00:00:00.000;8;362;N;111
2012-06-01 00:00:00.000;8;363;H;1846
2012-06-01 00:00:00.000;8;363;N;155
2012-06-01 00:00:00.000;8;370;H;2061
2012-06-01 00:00:00.000;8;370;N;139
2012-06-01 00:00:00.000;8;371;H;960
2012-06-01 00:00:00.000;8;371;N;84
2012-06-01 00:00:00.000;9;380;H;329
2012-06-01 00:00:00.000;9;380;N;50
2012-06-01 00:00:00.000;9;381;H;1078
2012-06-01 00:00:00.000;9;381;N;102
2012-06-01 00:00:00.000;9;382;H;2361
2012-06-01 00:00:00.000;9;382;N;227
2012-06-01 00:00:00.000;9;383;H;3527
2012-06-01 00:00:00.000;9;383;N;269
2012-06-01 00:00:00.000;9;390;H;510
2012-06-01 00:00:00.000;9;390;N;62
2012-06-01 00:00:00.000;9;391;H;668
2012-06-01 00:00:00.000;9;391;N;79
2012-06-01 00:00:00.000;9;392;H;389
2012-06-01 00:00:00.000;9;392;N;44
2012-06-01 00:00:00.000;9;400;H;729
2012-06-01 00:00:00.000;9;400;N;94
2012-06-01 00:00:00.000;9;401;H;2238
2012-06-01 00:00:00.000;9;401;N;331
2012-06-01 00:00:00.000;10;410;H;1722
2012-06-01 00:00:00.000;10;410;N;538
2012-06-01 00:00:00.000;10;411;H;731
2012-06-01 00:00:00.000;10;411;N;93
2012-06-01 00:00:00.000;10;412;H;530
2012-06-01 00:00:00.000;10;412;N;39
2012-06-01 00:00:00.000;10;413;H;829
2012-06-01 00:00:00.000;10;413;N;62
2012-06-01 00:00:00.000;10;420;H;765
2012-06-01 00:00:00.000;10;420;N;87
2012-06-01 00:00:00.000;10;421;H;668
2012-06-01 00:00:00.000;10;421;N;50
2012-06-01 00:00:00.000;10;422;H;443
2012-06-01 00:00:00.000;10;422;N;44
2012-06-01 00:00:00.000;11;430;H;627
2012-06-01 00:00:00.000;11;430;N;130
2012-06-01 00:00:00.000;11;431;H;2306
2012-06-01 00:00:00.000;11;431;N;208
2012-06-01 00:00:00.000;11;432;H;711
2012-06-01 00:00:00.000;11;432;N;278
2012-06-01 00:00:00.000;11;440;H;624
2012-06-01 00:00:00.000;11;440;N;266
2012-06-01 00:00:00.000;11;441;H;2266
2012-06-01 00:00:00.000;11;441;N;208
2012-06-01 00:00:00.000;11;442;H;651
2012-06-01 00:00:00.000;11;442;N;41
2012-06-01 00:00:00.000;11;443;H;621
2012-06-01 00:00:00.000;11;443;N;56
2012-06-01 00:00:00.000;11;444;H;1437
2012-06-01 00:00:00.000;11;444;N;76
2012-06-01 00:00:00.000;12;450;H;678
2012-06-01 00:00:00.000;12;450;N;59
2012-06-01 00:00:00.000;12;451;H;2131
2012-06-01 00:00:00.000;12;451;N;146
2012-06-01 00:00:00.000;12;452;H;91
2012-06-01 00:00:00.000;12;452;N;12
2012-06-01 00:00:00.000;12;453;H;1101
2012-06-01 00:00:00.000;12;453;N;111
2012-06-01 00:00:00.000;12;454;H;1468
2012-06-01 00:00:00.000;12;454;N;86
2012-06-01 00:00:00.000;12;455;H;1525
2012-06-01 00:00:00.000;12;455;N;165
2012-06-01 00:00:00.000;12;460;H;1057
2012-06-01 00:00:00.000;12;460;N;76
2012-06-01 00:00:00.000;12;461;H;3528
2012-06-01 00:00:00.000;12;461;N;202
2012-06-01 00:00:00.000;12;470;H;396
2012-06-01 00:00:00.000;12;470;N;21
2012-06-01 00:00:00.000;12;471;H;1660
2012-06-01 00:00:00.000;12;471;N;97
2012-06-01 00:00:00.000;12;480;H;1161
2012-06-01 00:00:00.000;12;480;N;106
2012-06-01 00:00:00.000;12;481;H;1863
2012-06-01 00:00:00.000;12;481;N;141
2012-06-01 00:00:00.000;12;482;H;757
2012-06-01 00:00:00.000;12;482;N;48
2012-06-01 00:00:00.000;12;490;H;306
2012-06-01 00:00:00.000;12;490;N;24
2012-06-01 00:00:00.000;12;491;H;683
2012-06-01 00:00:00.000;12;491;N;37
2012-06-01 00:00:00.000;12;492;H;3
2012-06-01 00:00:00.000;12;492;N;1
2012-06-01 00:00:00.000;13;500;H;776
2012-06-01 00:00:00.000;13;500;N;56
2012-06-01 00:00:00.000;13;501;H;1340
2012-06-01 00:00:00.000;13;501;N;41
2012-06-01 00:00:00.000;13;510;H;1217
2012-06-01 00:00:00.000;13;510;N;64
2012-06-01 00:00:00.000;13;511;H;1936
2012-06-01 00:00:00.000;13;511;N;120
2012-06-01 00:00:00.000;13;520;H;536
2012-06-01 00:00:00.000;13;520;N;60
2012-06-01 00:00:00.000;13;521;H;426
2012-06-01 00:00:00.000;13;521;N;29
2012-06-01 00:00:00.000;13;530;H;2043
2012-06-01 00:00:00.000;13;530;N;116
2012-06-01 00:00:00.000;13;531;H;1720
2012-06-01 00:00:00.000;13;531;N;104
2012-06-01 00:00:00.000;13;532;H;12
2012-06-01 00:00:00.000;13;532;N;3
2012-06-01 00:00:00.000;13;533;H;410
2012-06-01 00:00:00.000;13;533;N;17
2012-06-01 00:00:00.000;13;534;H;347
2012-06-01 00:00:00.000;13;534;N;19
2012-06-01 00:00:00.000;14;540;H;447
2012-06-01 00:00:00.000;14;540;N;180
2012-06-01 00:00:00.000;14;550;H;752
2012-06-01 00:00:00.000;14;550;N;68
2012-06-01 00:00:00.000;14;551;H;1143
2012-06-01 00:00:00.000;14;551;N;115
2012-06-01 00:00:00.000;14;552;H;1088
2012-06-01 00:00:00.000;14;552;N;108
2012-06-01 00:00:00.000;14;553;H;1141
2012-06-01 00:00:00.000;14;553;N;74
2012-06-01 00:00:00.000;14;560;H;954
2012-06-01 00:00:00.000;14;560;N;86
2012-06-01 00:00:00.000;14;561;H;1742
2012-06-01 00:00:00.000;14;561;N;89
2012-06-01 00:00:00.000;14;562;H;18
2012-06-01 00:00:00.000;14;562;N;2
2012-06-01 00:00:00.000;14;563;H;884
2012-06-01 00:00:00.000;14;563;N;80
2012-06-01 00:00:00.000;14;564;H;1193
2012-06-01 00:00:00.000;14;564;N;82
2012-06-01 00:00:00.000;14;570;H;1056
2012-06-01 00:00:00.000;14;570;N;87
2012-06-01 00:00:00.000;14;571;H;1963
2012-06-01 00:00:00.000;14;571;N;156
2012-06-01 00:00:00.000;14;572;H;1219
2012-06-01 00:00:00.000;14;572;N;103
2012-06-01 00:00:00.000;14;573;H;633
2012-06-01 00:00:00.000;14;573;N;46
2012-06-01 00:00:00.000;14;580;H;1450
2012-06-01 00:00:00.000;14;580;N;145
2012-06-01 00:00:00.000;14;581;H;1039
2012-06-01 00:00:00.000;14;581;N;75
2012-06-01 00:00:00.000;14;590;H;1374
2012-06-01 00:00:00.000;14;590;N;105
2012-06-01 00:00:00.000;14;591;H;714
2012-06-01 00:00:00.000;14;591;N;89
2012-06-01 00:00:00.000;15;600;H;890
2012-06-01 00:00:00.000;15;600;N;68
2012-06-01 00:00:00.000;15;601;H;1361
2012-06-01 00:00:00.000;15;601;N;79
2012-06-01 00:00:00.000;15;602;H;955
2012-06-01 00:00:00.000;15;602;N;46
2012-06-01 00:00:00.000;15;603;H;725
2012-06-01 00:00:00.000;15;603;N;50
2012-06-01 00:00:00.000;15;604;H;562
2012-06-01 00:00:00.000;15;604;N;47
2012-06-01 00:00:00.000;15;610;H;2334
2012-06-01 00:00:00.000;15;610;N;115
2012-06-01 00:00:00.000;15;611;H;3180
2012-06-01 00:00:00.000;15;611;N;173
2012-06-01 00:00:00.000;15;612;H;523
2012-06-01 00:00:00.000;15;612;N;55
2012-06-01 00:00:00.000;15;613;H;2332
2012-06-01 00:00:00.000;15;613;N;134
2012-06-01 00:00:00.000;15;620;H;1561
2012-06-01 00:00:00.000;15;620;N;111
2012-06-01 00:00:00.000;16;630;H;683
2012-06-01 00:00:00.000;16;630;N;60
2012-06-01 00:00:00.000;16;631;H;423
2012-06-01 00:00:00.000;16;631;N;48
2012-06-01 00:00:00.000;16;632;H;1439
2012-06-01 00:00:00.000;16;632;N;115
2012-06-01 00:00:00.000;16;640;H;867
2012-06-01 00:00:00.000;16;640;N;57
2012-06-01 00:00:00.000;16;641;H;1321
2012-06-01 00:00:00.000;16;641;N;72
2012-06-01 00:00:00.000;16;650;H;2846
2012-06-01 00:00:00.000;16;650;N;148
2012-06-01 00:00:00.000;16;651;H;2576
2012-06-01 00:00:00.000;16;651;N;147
2012-06-01 00:00:00.000;16;660;H;897
2012-06-01 00:00:00.000;16;660;N;62
2012-06-01 00:00:00.000;16;661;H;596
2012-06-01 00:00:00.000;16;661;N;145
2012-06-01 00:00:00.000;16;662;H;769
2012-06-01 00:00:00.000;16;662;N;47
2012-06-01 00:00:00.000;16;663;H;439
2012-06-01 00:00:00.000;16;663;N;33
2012-06-01 00:00:00.000;16;664;H;767
2012-06-01 00:00:00.000;16;664;N;38
2012-06-01 00:00:00.000;16;665;H;537
2012-06-01 00:00:00.000;16;665;N;28
2012-06-01 00:00:00.000;17;670;H;786
2012-06-01 00:00:00.000;17;670;N;154
2012-06-01 00:00:00.000;17;671;H;650
2012-06-01 00:00:00.000;17;671;N;186
